week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-02-05,BEV-001,STR-018,South,55,81.95,False,,0.0
2024-02-12,BEV-001,STR-018,South,60,89.4,False,,0.0
2024-02-19,BEV-001,STR-018,South,57,84.93,False,,0.0
2024-02-26,BEV-001,STR-018,South,64,95.36,False,,0.0
2024-03-04,BEV-001,STR-018,South,68,101.32,False,,0.0
2024-03-11,BEV-001,STR-018,South,62,92.38,False,,0.0
2024-03-18,BEV-001,STR-018,South,57,84.93,False,,0.0
2024-03-25,BEV-001,STR-018,South,102,135.26,True,Price Cut,0.11
2024-04-01,BEV-001,STR-018,South,64,95.36,False,,0.0
2024-04-08,BEV-001,STR-018,South,72,107.28,False,,0.0
2024-04-15,BEV-001,STR-018,South,66,98.34,False,,0.0
2024-04-22,BEV-001,STR-018,South,61,90.89,False,,0.0
2024-04-29,BEV-001,STR-018,South,72,107.28,False,,0.0
2024-05-06,BEV-001,STR-018,South,63,93.87,False,,0.0
2024-05-13,BEV-001,STR-018,South,68,101.32,False,,0.0
2024-05-20,BEV-001,STR-018,South,75,111.75,False,,0.0
2024-05-27,BEV-001,STR-018,South,63,93.87,False,,0.0
2024-06-03,BEV-001,STR-018,South,58,86.42,False,,0.0
2024-06-10,BEV-001,STR-018,South,67,99.83,False,,0.0
2024-01-01,BEV-001,STR-019,South,51,75.99,False,,0.0
2024-01-08,BEV-001,STR-019,South,124,99.77,True,BOGO,0.46
2024-01-15,BEV-001,STR-019,South,60,89.4,False,,0.0
2024-01-22,BEV-001,STR-019,South,62,92.38,False,,0.0
2024-01-29,BEV-001,STR-019,South,53,78.97,False,,0.0
2024-02-05,BEV-001,STR-019,South,63,93.87,False,,0.0
2024-02-12,BEV-001,STR-019,South,61,90.89,False,,0.0
2024-02-19,BEV-001,STR-019,South,66,98.34,False,,0.0
2024-02-26,BEV-001,STR-019,South,52,77.48,False,,0.0
2024-03-04,BEV-001,STR-019,South,61,90.89,False,,0.0
2024-03-11,BEV-001,STR-019,South,55,81.95,False,,0.0
2024-03-18,BEV-001,STR-019,South,66,98.34,False,,0.0
2024-03-25,BEV-001,STR-019,South,87,115.37,True,Price Cut,0.11
2024-04-01,BEV-001,STR-019,South,66,98.34,False,,0.0
2024-04-08,BEV-001,STR-019,South,57,84.93,False,,0.0
2024-04-15,BEV-001,STR-019,South,59,87.91,False,,0.0
2024-04-22,BEV-001,STR-019,South,70,104.3,False,,0.0
2024-04-29,BEV-001,STR-019,South,64,95.36,False,,0.0
2024-05-06,BEV-001,STR-019,South,71,105.79,False,,0.0
2024-05-13,BEV-001,STR-019,South,61,90.89,False,,0.0
2024-05-20,BEV-001,STR-019,South,75,111.75,False,,0.0
2024-05-27,BEV-001,STR-019,South,75,111.75,False,,0.0
2024-06-03,BEV-001,STR-019,South,68,101.32,False,,0.0
2024-06-10,BEV-001,STR-019,South,71,105.79,False,,0.0
2024-01-01,BEV-001,STR-020,South,72,107.28,False,,0.0
2024-01-08,BEV-001,STR-020,South,161,129.54,True,BOGO,0.46
2024-01-15,BEV-001,STR-020,South,90,134.1,False,,0.0
2024-01-22,BEV-001,STR-020,South,87,129.63,False,,0.0
2024-01-29,BEV-001,STR-020,South,81,120.69,False,,0.0
2024-02-05,BEV-001,STR-020,South,79,117.71,False,,0.0
2024-02-12,BEV-001,STR-020,South,106,157.94,False,,0.0
2024-02-19,BEV-001,STR-020,South,82,122.18,False,,0.0
2024-02-26,BEV-001,STR-020,South,98,146.02,False,,0.0
2024-03-04,BEV-001,STR-020,South,86,128.14,False,,0.0
2024-03-11,BEV-001,STR-020,South,99,147.51,False,,0.0
2024-03-18,BEV-001,STR-020,South,98,146.02,False,,0.0
2024-03-25,BEV-001,STR-020,South,111,147.2,True,Price Cut,0.11
2024-04-01,BEV-001,STR-020,South,136,192.51,True,Display Feature,0.05
2024-04-08,BEV-001,STR-020,South,123,174.11,True,Display Feature,0.05
2024-04-15,BEV-001,STR-020,South,148,209.49,True,Display Feature,0.05
2024-04-22,BEV-001,STR-020,South,111,165.39,False,,0.0
2024-04-29,BEV-001,STR-020,South,118,175.82,False,,0.0
2024-05-06,BEV-001,STR-020,South,97,144.53,False,,0.0
2024-05-13,BEV-001,STR-020,South,96,143.04,False,,0.0
2024-05-20,BEV-001,STR-020,South,109,162.41,False,,0.0
2024-05-27,BEV-001,STR-020,South,107,159.43,False,,0.0
2024-06-03,BEV-001,STR-020,South,124,184.76,False,,0.0
2024-06-10,BEV-001,STR-020,South,96,143.04,False,,0.0
2024-01-01,BEV-001,STR-021,East,17,25.33,False,,0.0
2024-01-08,BEV-001,STR-021,East,17,25.33,False,,0.0
2024-01-15,BEV-001,STR-021,East,17,25.33,False,,0.0
2024-01-22,BEV-001,STR-021,East,18,26.82,False,,0.0
2024-01-29,BEV-001,STR-021,East,20,29.8,False,,0.0
2024-02-05,BEV-001,STR-021,East,22,32.78,False,,0.0
2024-02-12,BEV-001,STR-021,East,21,31.29,False,,0.0
2024-02-19,BEV-001,STR-021,East,20,29.8,False,,0.0
2024-02-26,BEV-001,STR-021,East,18,26.82,False,,0.0
2024-03-04,BEV-001,STR-021,East,23,34.27,False,,0.0
2024-03-11,BEV-001,STR-021,East,19,28.31,False,,0.0
2024-03-18,BEV-001,STR-021,East,20,29.8,False,,0.0
2024-03-25,BEV-001,STR-021,East,37,49.07,True,Price Cut,0.11
2024-04-01,BEV-001,STR-021,East,18,26.82,False,,0.0
2024-04-08,BEV-001,STR-021,East,23,34.27,False,,0.0
2024-04-15,BEV-001,STR-021,East,23,34.27,False,,0.0
2024-04-22,BEV-001,STR-021,East,19,28.31,False,,0.0
2024-04-29,BEV-001,STR-021,East,20,29.8,False,,0.0
2024-05-06,BEV-001,STR-021,East,25,37.25,False,,0.0
2024-05-13,BEV-001,STR-021,East,24,35.76,False,,0.0
2024-05-20,BEV-001,STR-021,East,24,35.76,False,,0.0
2024-05-27,BEV-001,STR-021,East,25,37.25,False,,0.0
2024-06-03,BEV-001,STR-021,East,22,32.78,False,,0.0
2024-06-10,BEV-001,STR-021,East,22,32.78,False,,0.0
2024-01-01,BEV-001,STR-022,East,17,25.33,False,,0.0
2024-01-08,BEV-001,STR-022,East,30,24.14,True,BOGO,0.46
2024-01-15,BEV-001,STR-022,East,20,29.8,False,,0.0
2024-01-22,BEV-001,STR-022,East,16,23.84,False,,0.0
2024-01-29,BEV-001,STR-022,East,21,31.29,False,,0.0
2024-02-05,BEV-001,STR-022,East,17,25.33,False,,0.0
2024-02-12,BEV-001,STR-022,East,22,32.78,False,,0.0
2024-02-19,BEV-001,STR-022,East,23,34.27,False,,0.0
2024-02-26,BEV-001,STR-022,East,22,32.78,False,,0.0
2024-03-04,BEV-001,STR-022,East,18,26.82,False,,0.0
2024-03-11,BEV-001,STR-022,East,20,29.8,False,,0.0
2024-03-18,BEV-001,STR-022,East,23,34.27,False,,0.0
2024-03-25,BEV-001,STR-022,East,31,41.11,True,Price Cut,0.11
2024-04-01,BEV-001,STR-022,East,29,41.05,True,Display Feature,0.05
2024-04-08,BEV-001,STR-022,East,26,36.8,True,Display Feature,0.05
2024-04-15,BEV-001,STR-022,East,28,39.63,True,Display Feature,0.05
2024-04-22,BEV-001,STR-022,East,22,32.78,False,,0.0
2024-04-29,BEV-001,STR-022,East,25,37.25,False,,0.0
2024-05-06,BEV-001,STR-022,East,21,31.29,False,,0.0
2024-05-13,BEV-001,STR-022,East,20,29.8,False,,0.0
2024-05-20,BEV-001,STR-022,East,21,31.29,False,,0.0
2024-05-27,BEV-001,STR-022,East,22,32.78,False,,0.0
2024-06-03,BEV-001,STR-022,East,21,31.29,False,,0.0
2024-06-10,BEV-001,STR-022,East,22,32.78,False,,0.0
2024-01-01,BEV-001,STR-023,East,19,28.31,False,,0.0
2024-01-08,BEV-001,STR-023,East,37,29.77,True,BOGO,0.46
2024-01-15,BEV-001,STR-023,East,20,29.8,False,,0.0
2024-01-22,BEV-001,STR-023,East,17,25.33,False,,0.0
2024-01-29,BEV-001,STR-023,East,18,26.82,False,,0.0
2024-02-05,BEV-001,STR-023,East,18,26.82,False,,0.0
2024-02-12,BEV-001,STR-023,East,18,26.82,False,,0.0
2024-02-19,BEV-001,STR-023,East,23,34.27,False,,0.0
2024-02-26,BEV-001,STR-023,East,23,34.27,False,,0.0
2024-03-04,BEV-001,STR-023,East,18,26.82,False,,0.0
2024-03-11,BEV-001,STR-023,East,19,28.31,False,,0.0
2024-03-18,BEV-001,STR-023,East,23,34.27,False,,0.0
2024-03-25,BEV-001,STR-023,East,20,29.8,False,,0.0
2024-04-01,BEV-001,STR-023,East,25,35.39,True,Display Feature,0.05
2024-04-08,BEV-001,STR-023,East,24,33.97,True,Display Feature,0.05
2024-04-15,BEV-001,STR-023,East,29,41.05,True,Display Feature,0.05
2024-04-22,BEV-001,STR-023,East,20,29.8,False,,0.0
2024-04-29,BEV-001,STR-023,East,22,32.78,False,,0.0
2024-05-06,BEV-001,STR-023,East,21,31.29,False,,0.0
2024-05-13,BEV-001,STR-023,East,23,34.27,False,,0.0
2024-05-20,BEV-001,STR-023,East,21,31.29,False,,0.0
2024-05-27,BEV-001,STR-023,East,25,37.25,False,,0.0
2024-06-03,BEV-001,STR-023,East,21,31.29,False,,0.0
2024-06-10,BEV-001,STR-023,East,21,31.29,False,,0.0
2024-01-01,BEV-001,STR-024,East,68,101.32,False,,0.0
2024-01-08,BEV-001,STR-024,East,121,97.36,True,BOGO,0.46
2024-01-15,BEV-001,STR-024,East,80,119.2,False,,0.0
2024-01-22,BEV-001,STR-024,East,84,125.16,False,,0.0
2024-01-29,BEV-001,STR-024,East,70,104.3,False,,0.0
2024-02-05,BEV-001,STR-024,East,68,101.32,False,,0.0
2024-02-12,BEV-001,STR-024,East,85,126.65,False,,0.0
2024-02-19,BEV-001,STR-024,East,85,126.65,False,,0.0
2024-02-26,BEV-001,STR-024,East,70,104.3,False,,0.0
2024-03-04,BEV-001,STR-024,East,78,116.22,False,,0.0
2024-03-11,BEV-001,STR-024,East,91,135.59,False,,0.0
2024-03-18,BEV-001,STR-024,East,84,125.16,False,,0.0
2024-03-25,BEV-001,STR-024,East,124,164.44,True,Price Cut,0.11
2024-04-01,BEV-001,STR-024,East,109,154.29,True,Display Feature,0.05
2024-04-08,BEV-001,STR-024,East,117,165.61,True,Display Feature,0.05
2024-04-15,BEV-001,STR-024,East,103,145.8,True,Display Feature,0.05
2024-04-22,BEV-001,STR-024,East,91,135.59,False,,0.0
2024-04-29,BEV-001,STR-024,East,88,131.12,False,,0.0
2024-05-06,BEV-001,STR-024,East,80,119.2,False,,0.0
2024-05-13,BEV-001,STR-024,East,97,144.53,False,,0.0
2024-05-20,BEV-001,STR-024,East,102,151.98,False,,0.0
2024-05-27,BEV-001,STR-024,East,88,131.12,False,,0.0
2024-06-03,BEV-001,STR-024,East,90,134.1,False,,0.0
2024-06-10,BEV-001,STR-024,East,102,151.98,False,,0.0
2024-01-01,BEV-001,STR-025,East,48,71.52,False,,0.0
2024-01-08,BEV-001,STR-025,East,43,64.07,False,,0.0
2024-01-15,BEV-001,STR-025,East,47,70.03,False,,0.0
2024-01-22,BEV-001,STR-025,East,48,71.52,False,,0.0
2024-01-29,BEV-001,STR-025,East,41,61.09,False,,0.0
2024-02-05,BEV-001,STR-025,East,56,83.44,False,,0.0
2024-02-12,BEV-001,STR-025,East,45,67.05,False,,0.0
2024-02-19,BEV-001,STR-025,East,44,65.56,False,,0.0
2024-02-26,BEV-001,STR-025,East,47,70.03,False,,0.0
2024-03-04,BEV-001,STR-025,East,44,65.56,False,,0.0
2024-03-11,BEV-001,STR-025,East,45,67.05,False,,0.0
2024-03-18,BEV-001,STR-025,East,55,81.95,False,,0.0
2024-03-25,BEV-001,STR-025,East,71,94.15,True,Price Cut,0.11
2024-04-01,BEV-001,STR-025,East,55,81.95,False,,0.0
2024-04-08,BEV-001,STR-025,East,57,84.93,False,,0.0
2024-04-15,BEV-001,STR-025,East,48,71.52,False,,0.0
2024-04-22,BEV-001,STR-025,East,59,87.91,False,,0.0
2024-04-29,BEV-001,STR-025,East,48,71.52,False,,0.0
2024-05-06,BEV-001,STR-025,East,56,83.44,False,,0.0
2024-05-13,BEV-001,STR-025,East,57,84.93,False,,0.0
2024-05-20,BEV-001,STR-025,East,51,75.99,False,,0.0
2024-05-27,BEV-001,STR-025,East,56,83.44,False,,0.0
2024-06-03,BEV-001,STR-025,East,60,89.4,False,,0.0
2024-06-10,BEV-001,STR-025,East,65,96.85,False,,0.0
2024-01-01,BEV-001,STR-026,East,43,64.07,False,,0.0
2024-01-08,BEV-001,STR-026,East,46,68.54,False,,0.0
2024-01-15,BEV-001,STR-026,East,43,64.07,False,,0.0
2024-01-22,BEV-001,STR-026,East,54,80.46,False,,0.0
2024-01-29,BEV-001,STR-026,East,47,70.03,False,,0.0
2024-02-05,BEV-001,STR-026,East,54,80.46,False,,0.0
2024-02-12,BEV-001,STR-026,East,50,74.5,False,,0.0
2024-02-19,BEV-001,STR-026,East,57,84.93,False,,0.0
2024-02-26,BEV-001,STR-026,East,55,81.95,False,,0.0
2024-03-04,BEV-001,STR-026,East,47,70.03,False,,0.0
2024-03-11,BEV-001,STR-026,East,49,73.01,False,,0.0
2024-03-18,BEV-001,STR-026,East,60,89.4,False,,0.0
2024-03-25,BEV-001,STR-026,East,92,122.0,True,Price Cut,0.11
2024-04-01,BEV-001,STR-026,East,59,87.91,False,,0.0
2024-04-08,BEV-001,STR-026,East,47,70.03,False,,0.0
2024-04-15,BEV-001,STR-026,East,62,92.38,False,,0.0
2024-04-22,BEV-001,STR-026,East,62,92.38,False,,0.0
2024-04-29,BEV-001,STR-026,East,54,80.46,False,,0.0
2024-05-06,BEV-001,STR-026,East,58,86.42,False,,0.0
2024-05-13,BEV-001,STR-026,East,57,84.93,False,,0.0
2024-05-20,BEV-001,STR-026,East,50,74.5,False,,0.0
2024-05-27,BEV-001,STR-026,East,58,86.42,False,,0.0
2024-06-03,BEV-001,STR-026,East,50,74.5,False,,0.0
2024-06-10,BEV-001,STR-026,East,67,99.83,False,,0.0
2024-01-01,BEV-001,STR-027,East,58,86.42,False,,0.0
2024-01-08,BEV-001,STR-027,East,62,92.38,False,,0.0
2024-01-15,BEV-001,STR-027,East,65,96.85,False,,0.0
2024-01-22,BEV-001,STR-027,East,68,101.32,False,,0.0
2024-01-29,BEV-001,STR-027,East,53,78.97,False,,0.0
2024-02-05,BEV-001,STR-027,East,65,96.85,False,,0.0
2024-02-12,BEV-001,STR-027,East,66,98.34,False,,0.0
2024-02-19,BEV-001,STR-027,East,59,87.91,False,,0.0
2024-02-26,BEV-001,STR-027,East,72,107.28,False,,0.0
2024-03-04,BEV-001,STR-027,East,67,99.83,False,,0.0
2024-03-11,BEV-001,STR-027,East,66,98.34,False,,0.0
2024-03-18,BEV-001,STR-027,East,65,96.85,False,,0.0
2024-03-25,BEV-001,STR-027,East,87,115.37,True,Price Cut,0.11
2024-04-01,BEV-001,STR-027,East,80,113.24,True,Display Feature,0.05
2024-04-08,BEV-001,STR-027,East,95,134.47,True,Display Feature,0.05
2024-04-15,BEV-001,STR-027,East,86,121.73,True,Display Feature,0.05
2024-04-22,BEV-001,STR-027,East,62,92.38,False,,0.0
2024-04-29,BEV-001,STR-027,East,63,93.87,False,,0.0
2024-05-06,BEV-001,STR-027,East,67,99.83,False,,0.0
2024-05-13,BEV-001,STR-027,East,70,104.3,False,,0.0
2024-05-20,BEV-001,STR-027,East,67,99.83,False,,0.0
2024-05-27,BEV-001,STR-027,East,64,95.36,False,,0.0
2024-06-03,BEV-001,STR-027,East,82,122.18,False,,0.0
2024-06-10,BEV-001,STR-027,East,77,114.73,False,,0.0
2024-01-01,BEV-001,STR-028,East,44,65.56,False,,0.0
2024-01-08,BEV-001,STR-028,East,39,58.11,False,,0.0
2024-01-15,BEV-001,STR-028,East,50,74.5,False,,0.0
2024-01-22,BEV-001,STR-028,East,49,73.01,False,,0.0
2024-01-29,BEV-001,STR-028,East,50,74.5,False,,0.0
2024-02-05,BEV-001,STR-028,East,46,68.54,False,,0.0
2024-02-12,BEV-001,STR-028,East,46,68.54,False,,0.0
2024-02-19,BEV-001,STR-028,East,46,68.54,False,,0.0
2024-02-26,BEV-001,STR-028,East,49,73.01,False,,0.0
2024-03-04,BEV-001,STR-028,East,53,78.97,False,,0.0
2024-03-11,BEV-001,STR-028,East,57,84.93,False,,0.0
2024-03-18,BEV-001,STR-028,East,53,78.97,False,,0.0
2024-03-25,BEV-001,STR-028,East,72,95.48,True,Price Cut,0.11
2024-04-01,BEV-001,STR-028,East,50,74.5,False,,0.0
2024-04-08,BEV-001,STR-028,East,58,86.42,False,,0.0
2024-04-15,BEV-001,STR-028,East,47,70.03,False,,0.0
2024-04-22,BEV-001,STR-028,East,61,90.89,False,,0.0
2024-04-29,BEV-001,STR-028,East,48,71.52,False,,0.0
2024-05-06,BEV-001,STR-028,East,54,80.46,False,,0.0
2024-05-13,BEV-001,STR-028,East,61,90.89,False,,0.0
2024-05-20,BEV-001,STR-028,East,51,75.99,False,,0.0
2024-05-27,BEV-001,STR-028,East,66,98.34,False,,0.0
2024-06-03,BEV-001,STR-028,East,63,93.87,False,,0.0
2024-06-10,BEV-001,STR-028,East,56,83.44,False,,0.0
2024-01-01,BEV-001,STR-029,East,65,96.85,False,,0.0
2024-01-08,BEV-001,STR-029,East,72,107.28,False,,0.0
2024-01-15,BEV-001,STR-029,East,78,116.22,False,,0.0
2024-01-22,BEV-001,STR-029,East,84,125.16,False,,0.0
2024-01-29,BEV-001,STR-029,East,78,116.22,False,,0.0
2024-02-05,BEV-001,STR-029,East,84,125.16,False,,0.0
2024-02-12,BEV-001,STR-029,East,85,126.65,False,,0.0
2024-02-19,BEV-001,STR-029,East,87,129.63,False,,0.0
2024-02-26,BEV-001,STR-029,East,86,128.14,False,,0.0
2024-03-04,BEV-001,STR-029,East,73,108.77,False,,0.0
2024-03-11,BEV-001,STR-029,East,92,137.08,False,,0.0
2024-03-18,BEV-001,STR-029,East,86,128.14,False,,0.0
2024-03-25,BEV-001,STR-029,East,84,125.16,False,,0.0
2024-04-01,BEV-001,STR-029,East,110,155.7,True,Display Feature,0.05
2024-04-08,BEV-001,STR-029,East,130,184.01,True,Display Feature,0.05
2024-04-15,BEV-001,STR-029,East,110,155.7,True,Display Feature,0.05
2024-04-22,BEV-001,STR-029,East,87,129.63,False,,0.0
2024-04-29,BEV-001,STR-029,East,84,125.16,False,,0.0
2024-05-06,BEV-001,STR-029,East,87,129.63,False,,0.0
2024-05-13,BEV-001,STR-029,East,88,131.12,False,,0.0
2024-05-20,BEV-001,STR-029,East,87,129.63,False,,0.0
2024-05-27,BEV-001,STR-029,East,102,151.98,False,,0.0
2024-06-03,BEV-001,STR-029,East,93,138.57,False,,0.0
2024-06-10,BEV-001,STR-029,East,85,126.65,False,,0.0
2024-01-01,BEV-001,STR-030,East,40,59.6,False,,0.0
2024-01-08,BEV-001,STR-030,East,38,56.62,False,,0.0
2024-01-15,BEV-001,STR-030,East,48,71.52,False,,0.0
2024-01-22,BEV-001,STR-030,East,42,62.58,False,,0.0
2024-01-29,BEV-001,STR-030,East,54,80.46,False,,0.0
2024-02-05,BEV-001,STR-030,East,54,80.46,False,,0.0
2024-02-12,BEV-001,STR-030,East,55,81.95,False,,0.0
2024-02-19,BEV-001,STR-030,East,46,68.54,False,,0.0
2024-02-26,BEV-001,STR-030,East,50,74.5,False,,0.0
2024-03-04,BEV-001,STR-030,East,44,65.56,False,,0.0
2024-03-11,BEV-001,STR-030,East,45,67.05,False,,0.0
2024-03-18,BEV-001,STR-030,East,53,78.97,False,,0.0
2024-03-25,BEV-001,STR-030,East,90,119.35,True,Price Cut,0.11
2024-04-01,BEV-001,STR-030,East,63,89.18,True,Display Feature,0.05
2024-04-08,BEV-001,STR-030,East,74,104.75,True,Display Feature,0.05
2024-04-15,BEV-001,STR-030,East,67,94.84,True,Display Feature,0.05
2024-04-22,BEV-001,STR-030,East,53,78.97,False,,0.0
2024-04-29,BEV-001,STR-030,East,63,93.87,False,,0.0
2024-05-06,BEV-001,STR-030,East,57,84.93,False,,0.0
2024-05-13,BEV-001,STR-030,East,50,74.5,False,,0.0
2024-05-20,BEV-001,STR-030,East,56,83.44,False,,0.0
2024-05-27,BEV-001,STR-030,East,59,87.91,False,,0.0
2024-06-03,BEV-001,STR-030,East,65,96.85,False,,0.0
2024-06-10,BEV-001,STR-030,East,67,99.83,False,,0.0
2024-01-01,BEV-001,STR-031,West,39,58.11,False,,0.0
2024-01-08,BEV-001,STR-031,West,42,62.58,False,,0.0
2024-01-15,BEV-001,STR-031,West,51,75.99,False,,0.0
2024-01-22,BEV-001,STR-031,West,46,68.54,False,,0.0
2024-01-29,BEV-001,STR-031,West,50,74.5,False,,0.0
2024-02-05,BEV-001,STR-031,West,44,65.56,False,,0.0
2024-02-12,BEV-001,STR-031,West,53,78.97,False,,0.0
2024-02-19,BEV-001,STR-031,West,47,70.03,False,,0.0
2024-02-26,BEV-001,STR-031,West,42,62.58,False,,0.0
2024-03-04,BEV-001,STR-031,West,51,75.99,False,,0.0
2024-03-11,BEV-001,STR-031,West,54,80.46,False,,0.0
2024-03-18,BEV-001,STR-031,West,55,81.95,False,,0.0
2024-03-25,BEV-001,STR-031,West,64,84.87,True,Price Cut,0.11
2024-04-01,BEV-001,STR-031,West,66,93.42,True,Display Feature,0.05
2024-04-08,BEV-001,STR-031,West,57,80.68,True,Display Feature,0.05
2024-04-15,BEV-001,STR-031,West,65,92.01,True,Display Feature,0.05
2024-04-22,BEV-001,STR-031,West,60,89.4,False,,0.0
2024-04-29,BEV-001,STR-031,West,45,67.05,False,,0.0
2024-05-06,BEV-001,STR-031,West,52,77.48,False,,0.0
2024-05-13,BEV-001,STR-031,West,51,75.99,False,,0.0
2024-05-20,BEV-001,STR-031,West,57,84.93,False,,0.0
2024-05-27,BEV-001,STR-031,West,60,89.4,False,,0.0
2024-06-03,BEV-001,STR-031,West,58,86.42,False,,0.0
2024-06-10,BEV-001,STR-031,West,51,75.99,False,,0.0
2024-01-01,BEV-001,STR-032,West,41,61.09,False,,0.0
2024-01-08,BEV-001,STR-032,West,82,65.98,True,BOGO,0.46
2024-01-15,BEV-001,STR-032,West,51,75.99,False,,0.0
2024-01-22,BEV-001,STR-032,West,46,68.54,False,,0.0
2024-01-29,BEV-001,STR-032,West,41,61.09,False,,0.0
2024-02-05,BEV-001,STR-032,West,41,61.09,False,,0.0
2024-02-12,BEV-001,STR-032,West,50,74.5,False,,0.0
2024-02-19,BEV-001,STR-032,West,42,62.58,False,,0.0
2024-02-26,BEV-001,STR-032,West,43,64.07,False,,0.0
2024-03-04,BEV-001,STR-032,West,49,73.01,False,,0.0
2024-03-11,BEV-001,STR-032,West,51,75.99,False,,0.0
2024-03-18,BEV-001,STR-032,West,54,80.46,False,,0.0
2024-03-25,BEV-001,STR-032,West,54,80.46,False,,0.0
2024-04-01,BEV-001,STR-032,West,65,92.01,True,Display Feature,0.05
2024-04-08,BEV-001,STR-032,West,58,82.1,True,Display Feature,0.05
2024-04-15,BEV-001,STR-032,West,65,92.01,True,Display Feature,0.05
2024-04-22,BEV-001,STR-032,West,50,74.5,False,,0.0
2024-04-29,BEV-001,STR-032,West,46,68.54,False,,0.0
2024-05-06,BEV-001,STR-032,West,54,80.46,False,,0.0
2024-05-13,BEV-001,STR-032,West,61,90.89,False,,0.0
2024-05-20,BEV-001,STR-032,West,56,83.44,False,,0.0
2024-05-27,BEV-001,STR-032,West,51,75.99,False,,0.0
2024-06-03,BEV-001,STR-032,West,61,90.89,False,,0.0
2024-06-10,BEV-001,STR-032,West,53,78.97,False,,0.0
2024-01-01,BEV-001,STR-033,West,18,26.82,False,,0.0
2024-01-08,BEV-001,STR-033,West,15,22.35,False,,0.0
2024-01-15,BEV-001,STR-033,West,18,26.82,False,,0.0
2024-01-22,BEV-001,STR-033,West,18,26.82,False,,0.0
2024-01-29,BEV-001,STR-033,West,21,31.29,False,,0.0
2024-02-05,BEV-001,STR-033,West,18,26.82,False,,0.0
2024-02-12,BEV-001,STR-033,West,20,29.8,False,,0.0
2024-02-19,BEV-001,STR-033,West,18,26.82,False,,0.0
2024-02-26,BEV-001,STR-033,West,21,31.29,False,,0.0
2024-03-04,BEV-001,STR-033,West,21,31.29,False,,0.0
2024-03-11,BEV-001,STR-033,West,18,26.82,False,,0.0
2024-03-18,BEV-001,STR-033,West,19,28.31,False,,0.0
2024-03-25,BEV-001,STR-033,West,31,41.11,True,Price Cut,0.11
2024-04-01,BEV-001,STR-033,West,23,32.56,True,Display Feature,0.05
2024-04-08,BEV-001,STR-033,West,26,36.8,True,Display Feature,0.05
2024-04-15,BEV-001,STR-033,West,22,31.14,True,Display Feature,0.05
2024-04-22,BEV-001,STR-033,West,23,34.27,False,,0.0
2024-04-29,BEV-001,STR-033,West,19,28.31,False,,0.0
2024-05-06,BEV-001,STR-033,West,19,28.31,False,,0.0
2024-05-13,BEV-001,STR-033,West,20,29.8,False,,0.0
2024-05-20,BEV-001,STR-033,West,19,28.31,False,,0.0
2024-05-27,BEV-001,STR-033,West,21,31.29,False,,0.0
2024-06-03,BEV-001,STR-033,West,20,29.8,False,,0.0
2024-06-10,BEV-001,STR-033,West,20,29.8,False,,0.0
2024-01-01,BEV-001,STR-034,West,15,22.35,False,,0.0
2024-01-08,BEV-001,STR-034,West,18,26.82,False,,0.0
2024-01-15,BEV-001,STR-034,West,16,23.84,False,,0.0
2024-01-22,BEV-001,STR-034,West,20,29.8,False,,0.0
2024-01-29,BEV-001,STR-034,West,20,29.8,False,,0.0
2024-02-05,BEV-001,STR-034,West,18,26.82,False,,0.0
2024-02-12,BEV-001,STR-034,West,20,29.8,False,,0.0
2024-02-19,BEV-001,STR-034,West,22,32.78,False,,0.0
2024-02-26,BEV-001,STR-034,West,17,25.33,False,,0.0
2024-03-04,BEV-001,STR-034,West,19,28.31,False,,0.0
2024-03-11,BEV-001,STR-034,West,18,26.82,False,,0.0
2024-03-18,BEV-001,STR-034,West,18,26.82,False,,0.0
2024-03-25,BEV-001,STR-034,West,21,31.29,False,,0.0
2024-04-01,BEV-001,STR-034,West,29,41.05,True,Display Feature,0.05
2024-04-08,BEV-001,STR-034,West,24,33.97,True,Display Feature,0.05
2024-04-15,BEV-001,STR-034,West,28,39.63,True,Display Feature,0.05
