week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-04-29,BEV-001,STR-021,42,0,20,22,False
2024-05-06,BEV-001,STR-021,22,39,25,36,False
2024-05-13,BEV-001,STR-021,36,0,24,12,False
2024-05-20,BEV-001,STR-021,12,49,24,37,False
2024-05-27,BEV-001,STR-021,37,0,25,12,False
2024-06-03,BEV-001,STR-021,12,49,22,39,False
2024-06-10,BEV-001,STR-021,39,0,22,17,False
2024-01-01,BEV-001,STR-022,61,0,17,44,False
2024-01-08,BEV-001,STR-022,44,0,30,14,False
2024-01-15,BEV-001,STR-022,14,47,20,41,False
2024-01-22,BEV-001,STR-022,41,0,16,25,False
2024-01-29,BEV-001,STR-022,25,0,21,4,False
2024-02-05,BEV-001,STR-022,4,57,17,44,False
2024-02-12,BEV-001,STR-022,44,0,22,22,False
2024-02-19,BEV-001,STR-022,22,39,23,38,False
2024-02-26,BEV-001,STR-022,38,0,22,16,False
2024-03-04,BEV-001,STR-022,16,45,18,43,False
2024-03-11,BEV-001,STR-022,43,0,20,23,False
2024-03-18,BEV-001,STR-022,23,31,23,31,False
2024-03-25,BEV-001,STR-022,31,0,31,0,False
2024-04-01,BEV-001,STR-022,0,61,29,32,False
2024-04-08,BEV-001,STR-022,32,0,26,6,False
2024-04-15,BEV-001,STR-022,6,55,28,33,False
2024-04-22,BEV-001,STR-022,33,0,22,11,False
2024-04-29,BEV-001,STR-022,11,50,25,36,False
2024-05-06,BEV-001,STR-022,36,0,21,15,False
2024-05-13,BEV-001,STR-022,15,46,20,41,False
2024-05-20,BEV-001,STR-022,41,0,21,20,False
2024-05-27,BEV-001,STR-022,20,41,22,39,False
2024-06-03,BEV-001,STR-022,39,0,21,18,False
2024-06-10,BEV-001,STR-022,18,43,22,39,False
2024-01-01,BEV-001,STR-023,61,0,19,42,False
2024-01-08,BEV-001,STR-023,42,0,37,5,False
2024-01-15,BEV-001,STR-023,5,45,20,30,False
2024-01-22,BEV-001,STR-023,30,0,17,13,False
2024-01-29,BEV-001,STR-023,13,48,18,43,False
2024-02-05,BEV-001,STR-023,43,0,18,25,False
2024-02-12,BEV-001,STR-023,25,0,18,7,False
2024-02-19,BEV-001,STR-023,7,54,23,38,False
2024-02-26,BEV-001,STR-023,38,0,23,15,False
2024-03-04,BEV-001,STR-023,15,46,18,43,False
2024-03-11,BEV-001,STR-023,43,0,19,24,False
2024-03-18,BEV-001,STR-023,24,0,23,1,False
2024-03-25,BEV-001,STR-023,1,45,20,26,False
2024-04-01,BEV-001,STR-023,26,0,25,1,False
2024-04-08,BEV-001,STR-023,1,60,24,37,False
2024-04-15,BEV-001,STR-023,37,0,29,8,False
2024-04-22,BEV-001,STR-023,8,53,20,41,False
2024-04-29,BEV-001,STR-023,41,0,22,19,False
2024-05-06,BEV-001,STR-023,19,42,21,40,False
2024-05-13,BEV-001,STR-023,40,0,23,17,False
2024-05-20,BEV-001,STR-023,17,44,21,40,False
2024-05-27,BEV-001,STR-023,40,0,25,15,False
2024-06-03,BEV-001,STR-023,15,46,21,40,False
2024-06-10,BEV-001,STR-023,40,0,21,19,False
2024-01-01,BEV-001,STR-024,246,0,68,178,False
2024-01-08,BEV-001,STR-024,178,0,121,57,False
2024-01-15,BEV-001,STR-024,57,189,80,166,False
2024-01-22,BEV-001,STR-024,166,0,84,82,False
2024-01-29,BEV-001,STR-024,82,164,70,176,False
2024-02-05,BEV-001,STR-024,176,0,68,108,False
2024-02-12,BEV-001,STR-024,108,0,85,23,False
2024-02-19,BEV-001,STR-024,23,223,85,161,False
2024-02-26,BEV-001,STR-024,161,0,70,91,False
2024-03-04,BEV-001,STR-024,91,155,78,168,False
2024-03-11,BEV-001,STR-024,168,0,91,77,False
2024-03-18,BEV-001,STR-024,77,169,84,162,False
2024-03-25,BEV-001,STR-024,162,0,124,38,False
2024-04-01,BEV-001,STR-024,38,208,109,137,False
2024-04-08,BEV-001,STR-024,137,0,117,20,False
2024-04-15,BEV-001,STR-024,20,226,103,143,False
2024-04-22,BEV-001,STR-024,143,0,91,52,False
2024-04-29,BEV-001,STR-024,52,132,88,96,False
2024-05-06,BEV-001,STR-024,96,150,80,166,False
2024-05-13,BEV-001,STR-024,166,0,97,69,False
2024-05-20,BEV-001,STR-024,69,177,102,144,False
2024-05-27,BEV-001,STR-024,144,0,88,56,False
2024-06-03,BEV-001,STR-024,56,190,90,156,False
2024-06-10,BEV-001,STR-024,156,0,102,54,False
2024-01-01,BEV-001,STR-025,153,0,48,105,False
2024-01-08,BEV-001,STR-025,105,0,43,62,False
2024-01-15,BEV-001,STR-025,62,0,47,15,False
2024-01-22,BEV-001,STR-025,15,138,48,105,False
2024-01-29,BEV-001,STR-025,105,0,41,64,False
2024-02-05,BEV-001,STR-025,64,0,56,8,False
2024-02-12,BEV-001,STR-025,8,145,45,108,False
2024-02-19,BEV-001,STR-025,108,0,44,64,False
2024-02-26,BEV-001,STR-025,64,0,47,17,False
2024-03-04,BEV-001,STR-025,17,136,44,109,False
2024-03-11,BEV-001,STR-025,109,0,45,64,False
2024-03-18,BEV-001,STR-025,64,0,55,9,False
2024-03-25,BEV-001,STR-025,9,144,71,82,False
2024-04-01,BEV-001,STR-025,82,0,55,27,False
2024-04-08,BEV-001,STR-025,27,126,57,96,False
2024-04-15,BEV-001,STR-025,96,0,48,48,False
2024-04-22,BEV-001,STR-025,48,105,59,94,False
2024-04-29,BEV-001,STR-025,94,0,48,46,False
2024-05-06,BEV-001,STR-025,46,107,56,97,False
2024-05-13,BEV-001,STR-025,97,0,57,40,False
2024-05-20,BEV-001,STR-025,40,113,51,102,False
2024-05-27,BEV-001,STR-025,102,0,56,46,False
2024-06-03,BEV-001,STR-025,46,107,60,93,False
2024-06-10,BEV-001,STR-025,93,0,65,28,False
2024-01-01,BEV-001,STR-026,153,0,43,110,False
2024-01-08,BEV-001,STR-026,110,0,46,64,False
2024-01-15,BEV-001,STR-026,64,0,43,21,False
2024-01-22,BEV-001,STR-026,21,132,54,99,False
2024-01-29,BEV-001,STR-026,99,0,47,52,False
2024-02-05,BEV-001,STR-026,52,101,54,99,False
2024-02-12,BEV-001,STR-026,99,0,50,49,False
2024-02-19,BEV-001,STR-026,49,104,57,96,False
2024-02-26,BEV-001,STR-026,96,0,55,41,False
2024-03-04,BEV-001,STR-026,41,112,47,106,False
2024-03-11,BEV-001,STR-026,106,0,49,57,False
2024-03-18,BEV-001,STR-026,57,96,60,93,False
2024-03-25,BEV-001,STR-026,93,0,92,1,False
2024-04-01,BEV-001,STR-026,1,152,59,94,False
2024-04-08,BEV-001,STR-026,94,0,47,47,False
2024-04-15,BEV-001,STR-026,47,106,62,91,False
2024-04-22,BEV-001,STR-026,91,0,62,29,False
2024-04-29,BEV-001,STR-026,29,124,54,99,False
2024-05-06,BEV-001,STR-026,99,0,58,41,False
2024-05-13,BEV-001,STR-026,41,112,57,96,False
2024-05-20,BEV-001,STR-026,96,0,50,46,False
2024-05-27,BEV-001,STR-026,46,107,58,95,False
2024-06-03,BEV-001,STR-026,95,0,50,45,False
2024-06-10,BEV-001,STR-026,45,108,67,86,False
2024-01-01,BEV-001,STR-027,194,0,58,136,False
2024-01-08,BEV-001,STR-027,136,0,62,74,False
2024-01-15,BEV-001,STR-027,74,120,65,129,False
2024-01-22,BEV-001,STR-027,129,0,68,61,False
2024-01-29,BEV-001,STR-027,61,133,53,141,False
2024-02-05,BEV-001,STR-027,141,0,65,76,False
2024-02-12,BEV-001,STR-027,76,118,66,128,False
2024-02-19,BEV-001,STR-027,128,0,59,69,False
2024-02-26,BEV-001,STR-027,69,125,72,122,False
2024-03-04,BEV-001,STR-027,122,0,67,55,False
2024-03-11,BEV-001,STR-027,55,139,66,128,False
2024-03-18,BEV-001,STR-027,128,0,65,63,False
2024-03-25,BEV-001,STR-027,63,131,87,107,False
2024-04-01,BEV-001,STR-027,107,0,80,27,False
2024-04-08,BEV-001,STR-027,27,167,95,99,False
2024-04-15,BEV-001,STR-027,99,0,86,13,False
2024-04-22,BEV-001,STR-027,13,181,62,132,False
2024-04-29,BEV-001,STR-027,132,0,63,69,False
2024-05-06,BEV-001,STR-027,69,125,67,127,False
2024-05-13,BEV-001,STR-027,127,0,70,57,False
2024-05-20,BEV-001,STR-027,57,137,67,127,False
2024-05-27,BEV-001,STR-027,127,0,64,63,False
2024-06-03,BEV-001,STR-027,63,131,82,112,False
2024-06-10,BEV-001,STR-027,112,0,77,35,False
2024-01-01,BEV-001,STR-028,153,0,44,109,False
2024-01-08,BEV-001,STR-028,109,0,39,70,False
2024-01-15,BEV-001,STR-028,70,0,50,20,False
2024-01-22,BEV-001,STR-028,20,133,49,104,False
2024-01-29,BEV-001,STR-028,104,0,50,54,False
2024-02-05,BEV-001,STR-028,54,99,46,107,False
2024-02-12,BEV-001,STR-028,107,0,46,61,False
2024-02-19,BEV-001,STR-028,61,0,46,15,False
2024-02-26,BEV-001,STR-028,15,138,49,104,False
2024-03-04,BEV-001,STR-028,104,0,53,51,False
2024-03-11,BEV-001,STR-028,51,63,57,57,False
2024-03-18,BEV-001,STR-028,57,96,53,100,False
2024-03-25,BEV-001,STR-028,100,0,72,28,False
2024-04-01,BEV-001,STR-028,28,125,50,103,False
2024-04-08,BEV-001,STR-028,103,0,58,45,False
2024-04-15,BEV-001,STR-028,45,108,47,106,False
2024-04-22,BEV-001,STR-028,106,0,61,45,False
2024-04-29,BEV-001,STR-028,45,108,48,105,False
2024-05-06,BEV-001,STR-028,105,0,54,51,False
2024-05-13,BEV-001,STR-028,51,102,61,92,False
2024-05-20,BEV-001,STR-028,92,0,51,41,False
2024-05-27,BEV-001,STR-028,41,112,66,87,False
2024-06-03,BEV-001,STR-028,87,0,63,24,False
2024-06-10,BEV-001,STR-028,24,129,56,97,False
2024-01-01,BEV-001,STR-029,246,0,65,181,False
2024-01-08,BEV-001,STR-029,181,0,72,109,False
2024-01-15,BEV-001,STR-029,109,0,78,31,False
2024-01-22,BEV-001,STR-029,31,215,84,162,False
2024-01-29,BEV-001,STR-029,162,0,78,84,False
2024-02-05,BEV-001,STR-029,84,162,84,162,False
2024-02-12,BEV-001,STR-029,162,0,85,77,False
2024-02-19,BEV-001,STR-029,77,169,87,159,False
2024-02-26,BEV-001,STR-029,159,0,86,73,False
2024-03-04,BEV-001,STR-029,73,173,73,173,False
2024-03-11,BEV-001,STR-029,173,0,92,81,False
2024-03-18,BEV-001,STR-029,81,126,86,121,False
2024-03-25,BEV-001,STR-029,121,0,84,37,False
2024-04-01,BEV-001,STR-029,37,209,110,136,False
2024-04-08,BEV-001,STR-029,136,0,130,6,False
2024-04-15,BEV-001,STR-029,6,240,110,136,False
2024-04-22,BEV-001,STR-029,136,0,87,49,False
2024-04-29,BEV-001,STR-029,49,197,84,162,False
2024-05-06,BEV-001,STR-029,162,0,87,75,False
2024-05-13,BEV-001,STR-029,75,171,88,158,False
2024-05-20,BEV-001,STR-029,158,0,87,71,False
2024-05-27,BEV-001,STR-029,71,175,102,144,False
2024-06-03,BEV-001,STR-029,144,0,93,51,False
2024-06-10,BEV-001,STR-029,51,195,85,161,False
2024-01-01,BEV-001,STR-030,153,0,40,113,False
2024-01-08,BEV-001,STR-030,113,0,38,75,False
2024-01-15,BEV-001,STR-030,75,0,48,27,False
2024-01-22,BEV-001,STR-030,27,126,42,111,False
2024-01-29,BEV-001,STR-030,111,0,54,57,False
2024-02-05,BEV-001,STR-030,57,96,54,99,False
2024-02-12,BEV-001,STR-030,99,0,55,44,False
2024-02-19,BEV-001,STR-030,44,109,46,107,False
2024-02-26,BEV-001,STR-030,107,0,50,57,False
2024-03-04,BEV-001,STR-030,57,96,44,109,False
2024-03-11,BEV-001,STR-030,109,0,45,64,False
2024-03-18,BEV-001,STR-030,64,0,53,11,False
2024-03-25,BEV-001,STR-030,11,142,90,63,False
2024-04-01,BEV-001,STR-030,63,0,63,0,True
2024-04-08,BEV-001,STR-030,0,153,74,79,False
2024-04-15,BEV-001,STR-030,79,0,67,12,False
2024-04-22,BEV-001,STR-030,12,141,53,100,False
2024-04-29,BEV-001,STR-030,100,0,63,37,False
2024-05-06,BEV-001,STR-030,37,116,57,96,False
2024-05-13,BEV-001,STR-030,96,0,50,46,False
2024-05-20,BEV-001,STR-030,46,107,56,97,False
2024-05-27,BEV-001,STR-030,97,0,59,38,False
2024-06-03,BEV-001,STR-030,38,115,65,88,False
2024-06-10,BEV-001,STR-030,88,0,67,21,False
2024-01-01,BEV-001,STR-031,145,0,39,106,False
2024-01-08,BEV-001,STR-031,106,0,42,64,False
2024-01-15,BEV-001,STR-031,64,0,51,13,False
2024-01-22,BEV-001,STR-031,13,132,46,99,False
2024-01-29,BEV-001,STR-031,99,0,50,49,False
2024-02-05,BEV-001,STR-031,49,96,44,101,False
2024-02-12,BEV-001,STR-031,101,0,53,48,False
2024-02-19,BEV-001,STR-031,48,97,47,98,False
2024-02-26,BEV-001,STR-031,98,0,42,56,False
2024-03-04,BEV-001,STR-031,56,89,51,94,False
2024-03-11,BEV-001,STR-031,94,0,54,40,False
2024-03-18,BEV-001,STR-031,40,105,55,90,False
2024-03-25,BEV-001,STR-031,90,0,64,26,False
2024-04-01,BEV-001,STR-031,26,119,66,79,False
2024-04-08,BEV-001,STR-031,79,0,57,22,False
2024-04-15,BEV-001,STR-031,22,123,65,80,False
2024-04-22,BEV-001,STR-031,80,0,60,20,False
2024-04-29,BEV-001,STR-031,20,125,45,100,False
2024-05-06,BEV-001,STR-031,100,0,52,48,False
2024-05-13,BEV-001,STR-031,48,97,51,94,False
2024-05-20,BEV-001,STR-031,94,0,57,37,False
2024-05-27,BEV-001,STR-031,37,65,60,42,False
2024-06-03,BEV-001,STR-031,42,103,58,87,False
2024-06-10,BEV-001,STR-031,87,0,51,36,False
2024-01-01,BEV-001,STR-032,145,0,41,104,False
2024-01-08,BEV-001,STR-032,104,0,82,22,False
2024-01-15,BEV-001,STR-032,22,123,51,94,False
2024-01-22,BEV-001,STR-032,94,0,46,48,False
2024-01-29,BEV-001,STR-032,48,97,41,104,False
2024-02-05,BEV-001,STR-032,104,0,41,63,False
2024-02-12,BEV-001,STR-032,63,0,50,13,False
2024-02-19,BEV-001,STR-032,13,132,42,103,False
2024-02-26,BEV-001,STR-032,103,0,43,60,False
2024-03-04,BEV-001,STR-032,60,0,49,11,False
2024-03-11,BEV-001,STR-032,11,134,51,94,False
2024-03-18,BEV-001,STR-032,94,0,54,40,False
2024-03-25,BEV-001,STR-032,40,52,54,38,False
2024-04-01,BEV-001,STR-032,38,107,65,80,False
2024-04-08,BEV-001,STR-032,80,0,58,22,False
2024-04-15,BEV-001,STR-032,22,100,65,57,False
2024-04-22,BEV-001,STR-032,57,88,50,95,False
2024-04-29,BEV-001,STR-032,95,0,46,49,False
2024-05-06,BEV-001,STR-032,49,96,54,91,False
2024-05-13,BEV-001,STR-032,91,0,61,30,False
2024-05-20,BEV-001,STR-032,30,115,56,89,False
2024-05-27,BEV-001,STR-032,89,0,51,38,False
2024-06-03,BEV-001,STR-032,38,88,61,65,False
2024-06-10,BEV-001,STR-032,65,0,53,12,False
2024-01-01,BEV-001,STR-033,58,0,18,40,False
2024-01-08,BEV-001,STR-033,40,0,15,25,False
2024-01-15,BEV-001,STR-033,25,0,18,7,False
2024-01-22,BEV-001,STR-033,7,51,18,40,False
2024-01-29,BEV-001,STR-033,40,0,21,19,False
2024-02-05,BEV-001,STR-033,19,39,18,40,False
2024-02-12,BEV-001,STR-033,40,0,20,20,False
2024-02-19,BEV-001,STR-033,20,38,18,40,False
2024-02-26,BEV-001,STR-033,40,0,21,19,False
2024-03-04,BEV-001,STR-033,19,39,21,37,False
2024-03-11,BEV-001,STR-033,37,0,18,19,False
2024-03-18,BEV-001,STR-033,19,39,19,39,False
2024-03-25,BEV-001,STR-033,39,0,31,8,False
2024-04-01,BEV-001,STR-033,8,50,23,35,False
2024-04-08,BEV-001,STR-033,35,0,26,9,False
2024-04-15,BEV-001,STR-033,9,49,22,36,False
2024-04-22,BEV-001,STR-033,36,0,23,13,False
2024-04-29,BEV-001,STR-033,13,45,19,39,False
2024-05-06,BEV-001,STR-033,39,0,19,20,False
2024-05-13,BEV-001,STR-033,20,38,20,38,False
2024-05-20,BEV-001,STR-033,38,0,19,19,False
2024-05-27,BEV-001,STR-033,19,39,21,37,False
2024-06-03,BEV-001,STR-033,37,0,20,17,False
2024-06-10,BEV-001,STR-033,17,41,20,38,False
2024-01-01,BEV-001,STR-034,58,0,15,43,False
2024-01-08,BEV-001,STR-034,43,0,18,25,False
2024-01-15,BEV-001,STR-034,25,0,16,9,False
2024-01-22,BEV-001,STR-034,9,49,20,38,False
2024-01-29,BEV-001,STR-034,38,0,20,18,False
2024-02-05,BEV-001,STR-034,18,40,18,40,False
2024-02-12,BEV-001,STR-034,40,0,20,20,False
2024-02-19,BEV-001,STR-034,20,38,22,36,False
2024-02-26,BEV-001,STR-034,36,0,17,19,False
2024-03-04,BEV-001,STR-034,19,39,19,39,False
2024-03-11,BEV-001,STR-034,39,0,18,21,False
2024-03-18,BEV-001,STR-034,21,37,18,40,False
2024-03-25,BEV-001,STR-034,40,0,21,19,False
2024-04-01,BEV-001,STR-034,19,39,29,29,False
2024-04-08,BEV-001,STR-034,29,0,24,5,False
2024-04-15,BEV-001,STR-034,5,53,28,30,False
2024-04-22,BEV-001,STR-034,30,0,18,12,False
2024-04-29,BEV-001,STR-034,12,46,21,37,False
2024-05-06,BEV-001,STR-034,37,0,20,17,False
2024-05-13,BEV-001,STR-034,17,41,21,37,False
2024-05-20,BEV-001,STR-034,37,0,23,14,False
2024-05-27,BEV-001,STR-034,14,44,21,37,False
2024-06-03,BEV-001,STR-034,37,0,21,16,False
2024-06-10,BEV-001,STR-034,16,23,25,14,False
2024-01-01,BEV-001,STR-035,184,0,53,131,False
2024-01-08,BEV-001,STR-035,131,0,97,34,False
2024-01-15,BEV-001,STR-035,34,150,57,127,False
2024-01-22,BEV-001,STR-035,127,0,54,73,False
2024-01-29,BEV-001,STR-035,73,0,50,23,False
2024-02-05,BEV-001,STR-035,23,161,54,130,False
2024-02-12,BEV-001,STR-035,130,0,53,77,False
2024-02-19,BEV-001,STR-035,77,0,64,13,False
2024-02-26,BEV-001,STR-035,13,171,59,125,False
2024-03-04,BEV-001,STR-035,125,0,69,56,False
2024-03-11,BEV-001,STR-035,56,128,69,115,False
2024-03-18,BEV-001,STR-035,115,0,69,46,False
2024-03-25,BEV-001,STR-035,46,138,75,109,False
2024-04-01,BEV-001,STR-035,109,0,90,19,False
2024-04-08,BEV-001,STR-035,19,165,87,97,False
2024-04-15,BEV-001,STR-035,97,0,81,16,False
2024-04-22,BEV-001,STR-035,16,168,63,121,False
2024-04-29,BEV-001,STR-035,121,0,69,52,False
2024-05-06,BEV-001,STR-035,52,132,59,125,False
2024-05-13,BEV-001,STR-035,125,0,76,49,False
2024-05-20,BEV-001,STR-035,49,135,73,111,False
2024-05-27,BEV-001,STR-035,111,0,60,51,False
2024-06-03,BEV-001,STR-035,51,74,64,61,False
2024-06-10,BEV-001,STR-035,61,123,68,116,False
2024-01-01,BEV-001,STR-036,58,0,14,44,False
2024-01-08,BEV-001,STR-036,44,0,33,11,False
2024-01-15,BEV-001,STR-036,11,47,20,38,False
2024-01-22,BEV-001,STR-036,38,0,18,20,False
2024-01-29,BEV-001,STR-036,20,38,17,41,False
2024-02-05,BEV-001,STR-036,41,0,18,23,False
2024-02-12,BEV-001,STR-036,23,0,20,3,False
2024-02-19,BEV-001,STR-036,3,55,16,42,False
2024-02-26,BEV-001,STR-036,42,0,21,21,False
2024-03-04,BEV-001,STR-036,21,37,18,40,False
2024-03-11,BEV-001,STR-036,40,0,17,23,False
2024-03-18,BEV-001,STR-036,23,0,22,1,False
2024-03-25,BEV-001,STR-036,1,57,24,34,False
2024-04-01,BEV-001,STR-036,34,0,27,7,False
2024-04-08,BEV-001,STR-036,7,51,30,28,False
2024-04-15,BEV-001,STR-036,28,0,27,1,False
2024-04-22,BEV-001,STR-036,1,57,22,36,False
2024-04-29,BEV-001,STR-036,36,0,23,13,False
2024-05-06,BEV-001,STR-036,13,45,19,39,False
2024-05-13,BEV-001,STR-036,39,0,24,15,False
2024-05-20,BEV-001,STR-036,15,43,24,34,False
2024-05-27,BEV-001,STR-036,34,0,23,11,False
2024-06-03,BEV-001,STR-036,11,47,24,34,False
2024-06-10,BEV-001,STR-036,34,0,23,11,False
2024-01-01,BEV-001,STR-037,145,0,35,110,False
2024-01-08,BEV-001,STR-037,110,0,85,25,False
2024-01-15,BEV-001,STR-037,25,120,50,95,False
2024-01-22,BEV-001,STR-037,95,0,40,55,False
2024-01-29,BEV-001,STR-037,55,90,39,106,False
2024-02-05,BEV-001,STR-037,106,0,49,57,False
2024-02-12,BEV-001,STR-037,57,88,43,102,False
2024-02-19,BEV-001,STR-037,102,0,48,54,False
2024-02-26,BEV-001,STR-037,54,91,50,95,False
2024-03-04,BEV-001,STR-037,95,0,49,46,False
2024-03-11,BEV-001,STR-037,46,99,42,103,False
2024-03-18,BEV-001,STR-037,103,0,47,56,False
2024-03-25,BEV-001,STR-037,56,89,45,100,False
2024-04-01,BEV-001,STR-037,100,0,57,43,False
2024-04-08,BEV-001,STR-037,43,102,63,82,False
2024-04-15,BEV-001,STR-037,82,0,65,17,False
2024-04-22,BEV-001,STR-037,17,128,59,86,False
2024-04-29,BEV-001,STR-037,86,0,50,36,False
2024-05-06,BEV-001,STR-037,36,109,59,86,False
2024-05-13,BEV-001,STR-037,86,0,48,38,False
2024-05-20,BEV-001,STR-037,38,107,51,94,False
2024-05-27,BEV-001,STR-037,94,0,60,34,False
2024-06-03,BEV-001,STR-037,34,111,59,86,False
2024-06-10,BEV-001,STR-037,86,0,50,36,False
2024-01-01,BEV-001,STR-038,58,0,17,41,False
2024-01-08,BEV-001,STR-038,41,0,36,5,False
2024-01-15,BEV-001,STR-038,5,53,16,42,False
2024-01-22,BEV-001,STR-038,42,0,17,25,False
2024-01-29,BEV-001,STR-038,25,0,18,7,False
2024-02-05,BEV-001,STR-038,7,51,16,42,False
2024-02-12,BEV-001,STR-038,42,0,17,25,False
2024-02-19,BEV-001,STR-038,25,0,17,8,False
2024-02-26,BEV-001,STR-038,8,50,19,39,False
2024-03-04,BEV-001,STR-038,39,0,17,22,False
2024-03-11,BEV-001,STR-038,22,36,19,39,False
2024-03-18,BEV-001,STR-038,39,0,19,20,False
2024-03-25,BEV-001,STR-038,20,38,23,35,False
2024-04-01,BEV-001,STR-038,35,0,30,5,False
2024-04-08,BEV-001,STR-038,5,39,29,15,False
2024-04-15,BEV-001,STR-038,15,43,26,32,False
2024-04-22,BEV-001,STR-038,32,0,19,13,False
2024-04-29,BEV-001,STR-038,13,45,18,40,False
2024-05-06,BEV-001,STR-038,40,0,24,16,False
2024-05-13,BEV-001,STR-038,16,42,22,36,False
2024-05-20,BEV-001,STR-038,36,0,24,12,False
2024-05-27,BEV-001,STR-038,12,46,20,38,False
2024-06-03,BEV-001,STR-038,38,0,20,18,False
2024-06-10,BEV-001,STR-038,18,40,19,39,False
2024-01-01,BEV-001,STR-039,58,0,17,41,False
2024-01-08,BEV-001,STR-039,41,0,18,23,False
2024-01-15,BEV-001,STR-039,23,0,17,6,False
2024-01-22,BEV-001,STR-039,6,52,19,39,False
2024-01-29,BEV-001,STR-039,39,0,20,19,False
2024-02-05,BEV-001,STR-039,19,39,17,41,False
2024-02-12,BEV-001,STR-039,41,0,20,21,False
2024-02-19,BEV-001,STR-039,21,37,20,38,False
2024-02-26,BEV-001,STR-039,38,0,18,20,False
2024-03-04,BEV-001,STR-039,20,38,21,37,False
2024-03-11,BEV-001,STR-039,37,0,18,19,False
2024-03-18,BEV-001,STR-039,19,39,20,38,False
2024-03-25,BEV-001,STR-039,38,0,31,7,False
2024-04-01,BEV-001,STR-039,7,51,25,33,False
2024-04-08,BEV-001,STR-039,33,0,30,3,False
2024-04-15,BEV-001,STR-039,3,55,32,26,False
2024-04-22,BEV-001,STR-039,26,0,21,5,False
2024-04-29,BEV-001,STR-039,5,53,19,39,False
2024-05-06,BEV-001,STR-039,39,0,20,19,False
2024-05-13,BEV-001,STR-039,19,39,19,39,False
2024-05-20,BEV-001,STR-039,39,0,23,16,False
2024-05-27,BEV-001,STR-039,16,42,21,37,False
2024-06-03,BEV-001,STR-039,37,0,25,12,False
2024-06-10,BEV-001,STR-039,12,23,22,13,False
2024-01-01,BEV-001,STR-040,232,0,68,164,False
2024-01-08,BEV-001,STR-040,164,0,55,109,False
2024-01-15,BEV-001,STR-040,109,0,79,30,False
2024-01-22,BEV-001,STR-040,30,202,79,153,False
2024-01-29,BEV-001,STR-040,153,0,71,82,False
2024-02-05,BEV-001,STR-040,82,150,78,154,False
2024-02-12,BEV-001,STR-040,154,0,75,79,False
2024-02-19,BEV-001,STR-040,79,153,72,160,False
2024-02-26,BEV-001,STR-040,160,0,75,85,False
2024-03-04,BEV-001,STR-040,85,147,85,147,False
2024-03-11,BEV-001,STR-040,147,0,88,59,False
2024-03-18,BEV-001,STR-040,59,173,74,158,False
2024-03-25,BEV-001,STR-040,158,0,78,80,False
2024-04-01,BEV-001,STR-040,80,152,93,139,False
2024-04-08,BEV-001,STR-040,139,0,94,45,False
2024-04-15,BEV-001,STR-040,45,187,129,103,False
2024-04-22,BEV-001,STR-040,103,0,92,11,False
2024-04-29,BEV-001,STR-040,11,221,96,136,False
2024-05-06,BEV-001,STR-040,136,0,88,48,False
2024-05-13,BEV-001,STR-040,48,184,74,158,False
2024-05-20,BEV-001,STR-040,158,0,91,67,False
2024-05-27,BEV-001,STR-040,67,165,82,150,False
2024-06-03,BEV-001,STR-040,150,0,90,60,False
2024-06-10,BEV-001,STR-040,60,172,89,143,False
2024-01-01,BEV-002,STR-001,85,0,25,60,False
2024-01-08,BEV-002,STR-001,60,0,22,38,False
2024-01-15,BEV-002,STR-001,38,0,25,13,False
2024-01-22,BEV-002,STR-001,13,72,23,62,False
2024-01-29,BEV-002,STR-001,62,0,24,38,False
2024-02-05,BEV-002,STR-001,38,0,29,9,False
2024-02-12,BEV-002,STR-001,9,76,24,61,False
2024-02-19,BEV-002,STR-001,61,0,29,32,False
2024-02-26,BEV-002,STR-001,32,53,29,56,False
2024-03-04,BEV-002,STR-001,56,0,28,28,False
